Year MonthOfYear DayOfMonth DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity(%) SpecificHumidity(g/kg) WindSpeed(m/s) WindDirection(d) SensibleHeatFlux(W/m2) LatentHeatFlux(W/m2) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) AblationPressureTransducer(mm) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) LatitudeGPS_HDOP<1(degN) LongitudeGPS_HDOP<1(degW) ElevationGPS_HDOP<1(m) HorDilOfPrecGPS_HDOP<1 LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2017 1 18 18 6228 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 19 19 6229 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 20 20 6230 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 21 21 6231 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 22 22 6232 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 23 23 6233 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 24 24 6234 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 1 25 25 6235 910 -8.6 -9.61 -999 -999 9.53 355.8 -999 -999 39.6 -999 32.3 -999 -999 203.1 268.5 -999 -999 .967 -999 10.122 11.002 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.26 -5.71 -999 -999 -999 -999 -999 137.2 13
2017 1 26 26 6236 921 -9.56 -10.63 -999 -999 11.33 359.5 -999 -999 42.4 -999 35 -999 -999 187.6 264.7 -999 -999 .974 -999 10.186 10.963 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.34 -5.56 61.09978 46.83301 624.6 .96 -999 136.8 13.03
2017 1 27 27 6237 922 -8.6 -9.61 -999 -999 6.51 7.5 -999 -999 19.1 -999 17.2 -999 -999 248 268.3 -999 -999 .977 -999 10.115 10.883 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.4 -5.38 61.09978 46.833054 631.4 .97 -999 129.8 12.91
2017 1 28 28 6238 911 -4.9 -5.99 -999 -999 15.15 34 -999 -999 26.3 -999 22.7 -999 -999 277.1 291.1 -999 -999 .994 -999 10.051 10.922 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.42 -5.22 61.099766 46.832993 621.7 .97 -999 139 12.85
2017 1 29 29 6239 912 -4.27 -5.26 -999 -999 7.15 27.8 -999 -999 19.5 -999 17.2 -999 -999 279.6 290.4 -999 -999 .917 -999 10.07 10.932 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.09 -4.95 61.09979 46.833042 629.9 .9 -999 128.6 12.81
2017 1 30 30 6240 909 -2.41 -3.33 -999 -999 4.66 22.7 -999 -999 17.8 -999 16.3 -999 -999 285.2 296.3 -999 -999 .938 -999 10.032 10.921 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.1 -4.91 61.099777 46.83303 627.2 .91 -999 123.4 12.77
2017 1 31 31 6241 910 -4.16 -5.1 -999 -999 5.04 23.7 -999 -999 22.6 -999 20.1 -999 -999 273.2 289.4 -999 -999 .956 -999 10.057 10.938 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.98 -4.74 61.099773 46.833035 625 .91 -999 126.2 12.76
2017 2 1 32 6242 909 -5.44 -6.44 -999 -999 5.43 359.3 -999 -999 20.8 -999 18.5 -999 -999 262.4 282.3 -999 -999 .958 -999 10.083 10.973 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.78 -4.61 61.09977 46.833027 624.1 .91 -999 134.2 12.72
2017 2 2 33 6243 913 -8.82 -9.83 -999 -999 7.71 356.9 -999 -999 52.7 -999 44.4 -999 -999 210.7 265.8 -999 -999 .972 -999 10.077 10.929 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.78 -4.58 61.099785 46.833035 625.3 .91 -999 129.6 13.01
2017 2 3 34 6244 911 -11.71 -12.72 -999 -999 6.31 -999 -999 -999 48.2 -999 40.9 -999 -999 201.1 254.2 -999 -999 .976 -999 10.038 10.909 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.95 -4.53 61.09979 46.833 620.6 .9 -999 133 13.03
2017 2 4 35 6245 907 -14.5 -15.52 -999 -999 6.59 355.2 -999 -999 45.1 -999 38.2 -999 -999 195 244.2 -999 -999 .974 -999 10.019 10.927 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.96 -4.48 61.099777 46.83302 621.2 .85 -999 127.2 13.03
2017 2 5 36 6246 904 -10.59 -11.61 -999 -999 3.55 9.3 -999 -999 31.7 -999 27.4 -999 -999 248.7 262.4 -999 -999 .977 -999 10.006 10.942 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 -4.47 61.099766 46.833046 625.8 .97 -999 129 12.93
2017 2 6 37 6247 912 -13.13 -14.16 -999 -999 6.55 354 -999 -999 57.2 -999 48.3 -999 -999 199.2 250.8 -999 -999 .986 -999 10.083 10.945 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.99 -4.39 -999 -999 -999 -999 -999 138.2 13.03
2017 2 7 38 6248 902 -11.91 -12.92 -999 -999 4.62 354.3 -999 -999 33.5 -999 28.8 -999 -999 226 254 -999 -999 .976 -999 9.929 10.884 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.92 -4.28 -999 -999 -999 -999 -999 127.8 12.94
2017 2 8 39 6249 905 -11.36 -12.35 -999 -999 3.13 11.7 -999 -999 42.9 -999 37.7 -999 -999 238.5 260.7 -999 -999 .988 -999 10.102 11.029 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.98 -4.17 61.099777 46.833054 630.3 1 -999 135 13
2017 2 9 40 6250 919 -10.06 -11.11 -999 -999 6.34 37.8 -999 -999 27.8 -999 26 -999 -999 262.4 269.2 -999 -999 .942 -999 10.102 10.899 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.04 -4.15 61.099766 46.83304 622.6 .91 -999 129.8 12.86
2017 2 10 41 6251 926 -10.74 -11.77 -999 -999 6.08 19.9 -999 -999 30.6 -999 28.8 -999 -999 265.5 267.2 -999 -999 .888 -999 10.154 10.885 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.94 -4.13 61.099766 46.833065 628.1 .96 -999 130.2 12.82
2017 2 11 42 6252 922 -2.5 -3.43 -999 -999 8.06 108.2 -999 -999 19.7 -999 18.3 -999 -999 304 303.9 -999 -999 .623 -999 10.205 10.973 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.92 -4.08 61.099785 46.833042 627.4 .94 -999 132 12.8
2017 2 12 43 6253 932 -10.91 -11.83 -999 -999 2.68 332.4 -999 -999 57.9 -999 65.9 -999 -999 268.6 265 -999 -999 .573 -999 10.379 11.053 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.96 -3.96 61.099773 46.833035 626.7 .92 -999 136 12.75
2017 2 13 44 6254 938 -18.65 -19.74 -999 -999 8.09 347.5 -999 -999 69 -999 73.6 -999 -999 223.2 232.3 -999 -999 .82 -999 10.295 10.914 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.85 -3.85 -999 -999 -999 -999 -999 140.2 12.72
2017 2 14 45 6255 934 -18.89 -19.97 -999 -999 7.63 350.2 -999 -999 68.9 -999 72.4 -999 -999 170.6 230.1 -999 -999 .774 -999 10.308 10.964 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.8 -3.84 61.09977 46.833046 635.6 .96 -999 137 12.71
2017 2 15 46 6256 934 -12.47 -13.55 -999 -999 7.68 355.4 -999 -999 49.5 -999 51.4 -999 -999 191.2 252.6 -999 -999 .573 -999 10.308 10.964 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.68 -3.77 61.09976 46.83306 624.8 .75 -999 138.4 12.69
2017 2 16 47 6257 929 -5.06 -6.1 -999 -999 7.99 2.2 -999 -999 54.1 -999 53.5 -999 -999 232.6 284.4 -999 -999 .589 -999 10.244 10.947 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.63 -3.65 61.099766 46.83305 625.5 .77 -999 127 12.68
2017 2 17 48 6258 926 -.9 -1.88 -999 -999 6.22 11.1 -999 -999 43.1 -999 37.5 -999 -999 287 303.4 -999 -999 .6 -999 10.237 10.968 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.57 -3.58 61.099743 46.833046 619.7 .83 -999 131.4 12.66
2017 2 18 49 6259 920 -.48 -1.46 -999 -999 7.87 50.5 -999 -999 31 -999 27.7 -999 -999 306.5 310 -999 -999 .689 -999 10.192 10.979 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.59 -3.53 61.099747 46.833054 627 .83 -999 131.8 12.65
2017 2 19 50 6260 918 -3.6 -4.54 -999 -999 4.38 65.9 -999 -999 41.7 -999 36.2 -999 -999 294 297.9 -999 -999 .53 -999 10.218 11.024 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.63 -3.54 61.09976 46.83307 621.8 .84 -999 126.4 12.64
2017 2 20 51 6261 922 -11.13 -12.11 -999 -999 5.9 349.1 -999 -999 83.4 -999 81.3 -999 -999 207.7 259.7 -999 -999 .577 -999 10.205 10.973 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.86 -3.55 61.099762 46.83303 619.1 .79 -999 126.8 12.62
2017 2 21 52 6262 923 -13.92 -14.88 -999 -999 5.1 321.8 -999 -999 83.8 -999 71.4 -999 -999 209 249.2 -999 -999 .571 -999 10.199 10.958 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.01 -3.61 61.09976 46.83304 620.9 .75 -999 126.8 12.61
2017 2 22 53 6263 923 -21.93 -22.94 -999 -999 8.41 336.6 -999 -999 98.1 -999 87.9 -999 -999 150.6 220.3 -999 -999 .691 -999 10.224 10.983 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.72 -4.92 61.09976 46.833046 621.2 .8 -999 133.2 12.59
2017 2 23 54 6264 920 -21.96 -23 -999 -999 7.07 347.4 -999 -999 88.4 -999 82.6 -999 -999 151.3 218.1 -999 -999 .488 -999 10.115 10.902 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.68 -4.87 61.099754 46.833027 625.4 .81 -999 130.8 12.58
2017 2 24 55 6265 912 -19.46 -20.38 -999 -999 8.21 320.3 -999 -999 82.5 -999 74.1 -999 -999 168.1 229.9 -999 -999 .61 -999 10.07 10.932 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.84 -4.82 61.099754 46.833015 625.5 .88 -999 131.4 12.56
2017 2 25 56 6266 900 -21.25 -22.35 -999 -999 16.63 314.4 -999 -999 32.6 -999 30 -999 -999 198 226 -999 -999 .744 -999 9.987 10.96 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.85 -4.72 61.099762 46.833042 624.9 .79 -999 147.4 12.57
2017 2 26 57 6267 917 -14.29 -15.39 -999 -999 14.34 340.1 -999 -999 90.5 -999 86.1 -999 -999 205.2 249.9 -999 -999 .783 -999 10.205 11.02 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.85 -4.69 61.099728 46.83302 622 .83 -999 126.2 12.57
2017 2 27 58 6268 918 -3.51 -4.59 -999 -999 10.67 39.9 -999 -999 34.5 -999 32.7 -999 -999 296.2 295.2 -999 -999 .677 -999 10.109 10.914 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.79 -4.63 61.099747 46.833008 623.1 .72 -999 128.4 12.55
2017 2 28 59 6269 908 -2.71 -3.72 -999 -999 8.98 44.7 -999 -999 46.9 -999 43.7 -999 -999 294.3 300.4 -999 -999 .668 -999 10.083 10.982 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.98 -4.5 61.099743 46.83302 623.9 .74 -999 129.8 12.57
2017 3 1 60 6270 920 -8.73 -9.48 -999 -999 4.01 55.7 -999 -999 89.6 -999 89.7 -999 -999 260.8 276.7 -999 -999 .692 -999 10.224 11.011 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.24 -3.17 61.09975 46.83303 626.1 .73 -999 126.6 12.58
2017 3 2 61 6271 925 -13.72 -14.69 -999 -999 5.8 356.1 -999 -999 83.5 -999 75.1 -999 -999 217.1 253 -999 -999 .646 -999 10.224 10.965 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.33 -3.18 61.099747 46.833015 621.8 .75 -999 126.8 12.55
2017 3 3 62 6272 923 -7.38 -8.41 -999 -999 8.82 26.3 -999 -999 72.9 -999 64 -999 -999 255.6 278.7 -999 -999 .61 -999 10.167 10.925 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.19 -3.15 61.09976 46.83303 621.7 .76 -999 134.4 12.56
2017 3 4 63 6273 918 -5.88 -6.92 -999 -999 11.42 23.3 -999 -999 61.5 -999 54.1 -999 -999 249.6 284.7 -999 -999 .613 -999 10.186 10.991 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.19 -3.16 61.09978 46.83298 622.9 .81 -999 131.6 12.55
2017 3 5 64 6274 926 -7.7 -8.66 -999 -999 8.85 3.4 -999 -999 126.6 -999 111.7 -999 -999 207.8 273.7 -999 -999 .632 -999 10.282 11.013 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.12 -3.09 61.099735 46.832966 628.9 .77 -999 129.4 12.55
2017 3 6 65 6275 932 -11.03 -12 -999 -999 7.03 354.2 -999 -999 125 -999 110.9 -999 -999 197.1 258.1 -999 -999 .633 -999 10.289 10.964 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.14 -3.19 61.09975 46.832993 630.6 .7 -999 128.4 12.53
2017 3 7 66 6276 924 -10.09 -10.91 -999 -999 3.87 10.5 -999 -999 97.7 -999 87.9 -999 -999 236.5 266.4 -999 -999 .643 -999 10.199 10.948 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.91 -3.15 61.09974 46.833027 622.2 .7 -999 131 12.54
2017 3 8 67 6277 926 -8.46 -9.48 -999 -999 7.97 359.5 -999 -999 121.6 -999 107.8 -999 -999 205.5 268.6 -999 -999 .644 -999 10.289 11.02 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 -3.06 61.09973 46.833015 619.6 .65 -999 129.6 12.53
2017 3 9 68 6278 934 -8.92 -9.86 -999 -999 7.14 1.4 -999 -999 132.6 -999 116.6 -999 -999 203.9 266.8 -999 -999 .648 -999 10.321 10.977 -999 -999 -999 -999 -999 -999 -999 -999 -999 1.97 -3.01 61.099728 46.83304 620.4 .82 -999 129.6 12.53
2017 3 10 69 6279 926 -6.89 -7.92 -999 -999 9.44 5 -999 -999 96 -999 81.3 -999 -999 218.5 277 -999 -999 .648 -999 10.154 10.885 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.19 -3.01 61.099747 46.833023 623 .83 -999 125.6 12.51
2017 3 11 70 6280 917 -4.62 -5.52 -999 -999 6.65 5.6 -999 -999 80.3 -999 71 -999 -999 256.4 286 -999 -999 .657 -999 10.154 10.969 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.28 -3.03 61.099735 46.833015 617.3 .84 -999 123.6 12.51
2017 3 12 71 6281 912 -5.41 -6.3 -999 -999 5.61 3.5 -999 -999 86 -999 74 -999 -999 249.4 282.2 -999 -999 .659 -999 10.083 10.945 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.41 -3.07 61.09975 46.83302 625.3 .84 -999 122.2 12.51
2017 3 13 72 6282 911 -6.18 -6.97 -999 -999 2.04 37.2 -999 -999 88 -999 75.8 -999 -999 271.4 286.2 -999 -999 .638 -999 10.154 11.025 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.43 -3 61.09974 46.83302 626.6 .85 -999 131.2 12.51
2017 3 14 73 6283 930 -14.04 -15.03 -999 -999 9.25 311.3 -999 -999 153.3 -999 137.1 -999 -999 198.2 250.7 -999 -999 .668 -999 10.308 11.001 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.54 -3.02 61.099743 46.83303 628.9 .85 -999 129.8 12.49
2017 3 15 74 6284 933 -17.23 -18.11 -999 -999 7.11 345.7 -999 -999 153.6 -999 135.2 -999 -999 166.8 236.4 -999 -999 .676 -999 10.295 10.961 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.57 -2.99 61.099728 46.833023 622.4 .84 -999 131.6 12.5
2017 3 16 75 6285 929 -15.74 -16.68 -999 -999 6.77 359.4 -999 -999 159.2 -999 139.2 -999 -999 176 239.8 -999 -999 .669 -999 10.218 10.921 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.78 -3.08 61.099743 46.833035 624.4 .84 -999 132.6 12.5
2017 3 17 76 6286 919 -8.67 -9.65 -999 -999 7.88 3.2 -999 -999 106.5 -999 91.8 -999 -999 235.4 270.1 -999 -999 .679 -999 10.173 10.969 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.62 -3.02 61.099743 46.833046 628.6 .83 -999 128.8 12.48
2017 3 18 77 6287 920 -11.59 -12.46 -999 -999 5.97 358.3 -999 -999 155.9 -999 129.9 -999 -999 200.8 257.7 -999 -999 .677 -999 10.192 10.979 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.54 -2.93 61.099735 46.833088 620 .85 -999 123 12.49
2017 3 19 78 6288 921 -14.51 -15.49 -999 -999 8.01 309.3 -999 -999 164.7 -999 139.5 -999 -999 189.6 247.9 -999 -999 .686 -999 10.186 10.963 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.46 -2.87 61.099747 46.83303 625.2 .85 -999 134.2 12.86
2017 3 20 79 6289 926 -15 -15.99 -999 -999 10.76 326.3 -999 -999 135.2 -999 112.6 -999 -999 187.4 245.5 -999 -999 .683 -999 10.321 11.052 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.45 -2.81 61.099743 46.833046 625.4 .8 -999 130.6 12.9
2017 3 21 80 6290 938 -10 -11.04 -999 -999 5.21 25 -999 -999 94.3 -999 86.3 -999 -999 263.2 268.6 -999 -999 .655 -999 10.34 10.959 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.38 -2.84 61.099735 46.833046 624.7 .83 -999 133.8 12.85
2017 3 22 81 6291 918 -2.36 -3.38 -999 -999 10.82 32.2 -999 -999 75.4 -999 70.4 -999 -999 302.2 302.7 -999 -999 -999 -999 10.083 10.889 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.36 -2.85 61.099716 46.833004 621.1 .91 -999 131.4 12.72
2017 3 23 82 6292 923 -10.06 -10.81 -999 -999 6.14 252.3 -999 -999 148.4 -999 123 -999 -999 240.8 270.6 -999 -999 .451 -999 10.263 11.022 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.15 -2.75 61.099724 46.833035 625.4 .66 -999 128.8 12.65
2017 3 24 83 6293 914 -12.96 -13.63 -999 -999 5.12 349 -999 -999 156.3 -999 139.3 -999 -999 200.7 254.8 -999 -999 .34 -999 10.141 10.984 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.12 -2.73 61.09973 46.83303 623.3 .74 -999 129.4 12.59
2017 3 25 84 6294 927 -15.38 -16.37 -999 -999 6.65 349.7 -999 -999 145.7 -999 120.8 -999 -999 199.2 244.7 -999 -999 .34 -999 10.256 10.978 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.15 -2.76 61.09973 46.833023 625.3 .76 -999 127 12.55
2017 3 26 85 6295 932 -7.6 -8.58 -999 -999 6.13 30.4 -999 -999 120.6 -999 106.5 -999 -999 265.5 277.5 -999 -999 .571 -999 10.353 11.028 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.16 -2.77 61.09976 46.833046 623.9 .89 -999 128.8 12.52
2017 3 27 86 6296 942 -4.74 -5.72 -999 -999 8.04 12.1 -999 -999 133.1 -999 116.9 -999 -999 261.6 288.9 -999 -999 .346 -999 10.372 10.954 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.19 -2.78 -999 -999 -999 -999 -999 127.6 12.5
2017 3 28 87 6297 941 -1.33 -2.18 -999 -999 6.14 11.7 -999 -999 122.8 -999 110 -999 -999 293.6 304.5 -999 -999 .349 -999 10.372 10.963 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.23 -2.75 -999 -999 -999 -999 -999 124 12.49
2017 3 29 88 6298 937 -3.31 -3.88 -999 -999 4.33 1.5 -999 -999 169.8 -999 148.5 -999 -999 254.3 294.4 -999 -999 .35 -999 10.308 10.936 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.28 -2.82 -999 -999 -999 -999 -999 125.4 12.48
2017 3 30 89 6299 933 -7.84 -8.16 -999 -999 4.2 353.2 -999 -999 180.9 -999 156 -999 -999 219 275.3 -999 -999 .346 -999 10.289 10.954 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.36 -2.86 -999 -999 -999 -999 -999 131 12.46
2017 3 31 90 6300 933 -11.16 -11.59 -999 -999 4.77 8.4 -999 -999 199.2 -999 166.6 -999 -999 193.2 260.1 -999 -999 .361 -999 10.301 10.967 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.45 -2.9 -999 -999 -999 -999 -999 128.4 12.47
2017 4 1 91 6301 929 -14.76 -15.7 -999 -999 8.94 343.2 -999 -999 210.6 -999 175.8 -999 -999 183.1 247.9 -999 -999 .378 -999 10.186 10.889 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.59 -2.91 61.099728 46.83305 625.9 .97 -999 134.6 12.45
2017 4 2 92 6302 915 -20.44 -21.44 -999 -999 11.06 319.6 -999 -999 190.7 -999 163.9 -999 -999 172.7 228.2 -999 -999 .395 -999 10.096 10.93 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.66 -2.88 61.099735 46.833042 624.1 .81 -999 126.8 12.45
2017 4 3 93 6303 921 -15.58 -16.34 -999 -999 4.18 356.6 -999 -999 216.9 -999 178.2 -999 -999 179.4 240.9 -999 -999 .399 -999 10.256 11.034 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.64 -2.85 61.09975 46.833035 625.7 .71 -999 129.8 12.45
2017 4 4 94 6304 932 -13.59 -14.2 -999 -999 4.52 5.7 -999 -999 221.7 -999 179.9 -999 -999 174 247.5 -999 -999 .402 -999 10.276 10.951 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.75 -2.87 61.099743 46.832996 621.6 1 -999 129.6 12.45
2017 4 5 95 6305 935 -9.2 -9.93 -999 -999 6.1 3.2 -999 -999 218.2 -999 178.4 -999 -999 192.8 265.2 -999 -999 .41 -999 10.34 10.987 -999 -999 -999 -999 -999 -999 -999 -999 -999 2.72 -2.78 61.099728 46.833057 625.6 .75 -999 129.8 12.44
2017 4 6 96 6306 937 -10.72 -11.45 -999 -999 6.67 351.3 -999 -999 227 -999 184 -999 -999 189.1 260.5 -999 -999 .416 -999 10.301 10.93 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 61.099728 46.83306 625.7 .71 -999 130.6 12.44
2017 4 7 97 6307 936 -12.42 -12.94 -999 -999 5.31 359.6 -999 -999 227.3 -999 184.7 -999 -999 186.5 254.9 -999 -999 .422 -999 10.34 10.978 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 61.09973 46.833084 625.7 .81 -999 129.6 12.42
2017 4 8 98 6308 939 -10.06 -10.79 -999 -999 5.15 14.2 -999 -999 177.5 -999 145.8 -999 -999 220.3 264.1 -999 -999 .416 -999 10.308 10.917 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 61.099728 46.833023 621.9 .77 -999 122.6 12.42
2017 4 9 99 6309 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2017 4 10 100 6310 933.04 -2.21 -2.86 96 3.27 0 -999 -999 -999 144.1 149.4 125.9 130.2 .87 308.9 306.6 1 -1.96 -999 -999 10.289 10.952 -999 -4.02 -3.5 -2.73 -2.64 -2.14 -1.7 -.79 2.85 -999 -999 61.099724 46.83305 625.8 .85 -999 124.6 12.41
2017 4 11 101 6311 936.17 -3.63 -4.44 95.6 2.87 1.09 -999 -999 -999 134.9 -999 121.9 -999 .901 -999 298.9 -999 -999 -999 -999 10.313 10.95 0 -4.02 -3.5 -2.73 -2.65 -2.14 -1.7 -.8 2.75 -999 -999 61.09972 46.833042 627 .83 -999 125.6 12.4
2017 4 12 102 6312 936.25 -2.95 -3.96 100 3.18 4.1 290.9 -999 -999 209.7 202 167.9 154.4 .684 255.1 291.3 .53 -5.18 -999 -999 10.322 10.953 0 -4.02 -3.51 -2.73 -2.65 -2.15 -1.7 -.8 1.79 -999 -999 61.099716 46.833065 622.5 .8 -999 129.3 12.39
2017 4 13 103 6313 941.71 -5.1 -6.18 100 2.64 4.45 358.1 -999 -999 212.1 212.1 87.6 86.9 .395 206.8 272.6 .18 -9.46 -999 -999 10.367 10.951 -999 -4.03 -3.51 -2.74 -2.66 -2.16 -1.71 -.81 2.96 -999 -999 61.099728 46.833046 627.2 .8 -999 132.5 12.39
2017 4 14 104 6314 938.42 -7.73 -8.76 100 2.14 4.1 355.6 -999 -999 228.9 220 111.2 110.5 .527 210.5 265 .27 -11.46 .462 -999 10.329 10.948 0 -4.03 -3.52 -2.75 -2.67 -2.16 -1.71 -.81 2.85 -999 -999 61.099712 46.83307 623.6 .8 -999 132.4 12.38
2017 4 15 105 6315 939.25 -4.64 -5.29 100 2.79 2.15 3.2 -999 -999 196.5 198.2 138 138.3 .688 266.8 291.5 .71 -5.31 -999 -999 10.34 10.945 0 -4.03 -3.52 -2.75 -2.67 -2.17 -1.71 -.82 2.73 -999 -999 61.099724 46.833057 626 .84 -999 130.9 12.37
2017 4 16 106 6316 932.67 -3.82 -4.67 99.8 2.96 5.44 36.5 -999 -999 155.2 162.8 29.4 29.9 .142 289.5 299.3 .91 -3.55 .486 -999 10.26 10.944 1 -4.03 -3.52 -2.75 -2.68 -2.17 -1.73 -.82 2.02 -999 -999 61.099724 46.833046 625.7 .88 -999 128.9 12.36
