Year MonthOfYear DayOfMonth DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity(%) SpecificHumidity(g/kg) WindSpeed(m/s) WindDirection(d) SensibleHeatFlux(W/m2) LatentHeatFlux(W/m2) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) AblationPressureTransducer(mm) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) LatitudeGPS_HDOP<1(degN) LongitudeGPS_HDOP<1(degW) ElevationGPS_HDOP<1(m) HorDilOfPrecGPS_HDOP<1 LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 9 29 273 6117 717.57 -28.21 -29.1 100 .4 5.23 242.1 10.5 1 49.1 53 39.1 37.2 -999 187.7 201.2 .79 -28.98 2.362 -999 -999 -999 -999 -25.26 -25.12 -25.15 -24.97 -24.81 -24.52 -23.82 -23.47 2.86 -1.85 75.62469 35.97475 2661.3 .84 -999 115 13.81
2016 9 30 274 6118 715.71 -27.88 -28.64 99.9 .45 4.39 298.8 -.1 -.3 27.2 35.3 24.9 24.7 -999 199.3 204.9 .89 -28.11 2.362 -999 -999 -999 -999 -25.52 -25.41 -25.43 -25.2 -24.86 -24.48 -23.87 -23.61 2.79 -1.81 75.62468 35.974747 2661.7 .86 -999 105.1 12.91
2016 10 1 275 6119 711.57 -35.45 -36.38 100 .19 2.79 42.9 6.3 .4 37 46.7 32.2 32.8 -999 165.3 176.6 .81 -36.84 2.358 -999 -999 -999 -999 -26.48 -25.98 -26.27 -25.46 -24.95 -24.53 -23.92 -23.72 2.78 -1.86 75.62469 35.974735 2660 .81 -999 108.3 13.16
2016 10 2 276 6120 715.11 -40.61 -39.7 100 .11 5.05 238.1 17.8 .6 58.4 50.5 41.5 35.4 -999 140.3 161.8 .68 -41.86 2.361 -999 -999 -999 -999 -28.36 -27.53 -28.08 -26.56 -25.49 -24.72 -24 -23.81 2.66 -1.87 75.62468 35.974728 2661.8 .81 -999 116.5 13.74
2016 10 3 277 6121 719.6 -27.36 -28.25 100 .6 7.54 201.7 24.2 4.4 41.4 31.1 30.6 21.8 -999 191.6 203.9 .81 -28.6 2.36 -999 -999 -999 -999 -29.78 -29 -29.55 -27.87 -26.38 -25.15 -24.2 -23.92 2.75 -1.83 75.62469 35.97473 2661.6 .81 -999 117.7 13.74
2016 10 4 278 6122 718.55 -19.6 -20.53 99.8 .94 8.72 212 35.3 7.9 39.7 37.4 27.8 26.2 -999 193.3 227.4 .56 -21.25 2.369 -999 -999 -999 -999 -28.04 -28.08 -28 -27.77 -26.86 -25.65 -24.5 -24.05 2.88 -1.8 75.62469 35.974724 2659.7 .81 -999 117.2 13.59
2016 10 5 279 6123 723.3 -22.01 -22.95 99.6 .75 8.44 212.9 39.2 7.3 51.4 45.6 35.1 31.9 -999 180.1 217.8 .5 -23.9 2.369 -999 -999 -999 -999 -26.43 -26.63 -26.41 -26.72 -26.49 -25.81 -24.77 -24.21 2.73 -1.78 75.624695 35.97473 2662 .82 -999 119.5 13.83
2016 10 6 280 6124 721.73 -19.61 -20.57 99.3 .99 7.82 197.6 30.7 6.3 43.4 40.6 32.6 28.4 -999 200.3 228 .62 -21.22 2.37 -999 -999 -999 -999 -25.67 -25.87 -25.65 -26.04 -26.04 -25.7 -24.89 -24.38 2.87 -1.79 75.624695 35.974716 2662.9 .79 -999 120.2 13.75
2016 10 7 281 6125 728.12 -20.94 -21.91 99.3 .81 10.6 211.2 36.4 6.9 58.5 40.7 31 28.5 -999 199.5 223.7 .68 -22.34 2.37 -999 -999 -999 -999 -25.33 -25.43 -25.27 -25.54 -25.63 -25.51 -24.91 -24.5 2.71 -1.83 75.624695 35.974716 2662.3 .79 -999 120.9 13.7
2016 10 8 282 6126 731.03 -22.56 -23.52 100 .75 7.02 192.9 25.7 5 23.8 24.6 18 17.2 -999 211.4 218.5 .86 -24.03 2.369 -999 -999 -999 -999 -25.39 -25.38 -25.3 -25.39 -25.41 -25.34 -24.87 -24.6 2.82 -1.78 75.624695 35.9747 2660.5 .79 -999 114.9 13.39
2016 10 9 283 6127 724.71 -23.86 -24.8 99.9 .63 9.44 212.9 41.6 6.7 54.3 34.9 26.3 24.5 -999 171.8 211.8 .48 -25.62 2.373 -999 -999 -999 -999 -25.07 -25.18 -25.02 -25.27 -25.3 -25.24 -24.83 -24.66 2.76 -1.84 75.62469 35.974697 2660.6 .81 -999 118.8 13.63
2016 10 10 284 6128 724.88 -29.6 -30.58 100 .35 7.34 203.7 16.9 1.5 48.4 32 32.3 22.4 -999 191.2 196.7 .91 -30.45 2.371 -999 -999 -999 -999 -25.81 -25.57 -25.66 -25.34 -25.21 -25.15 -24.79 -24.7 2.79 -1.88 75.62469 35.97469 2661.3 .81 -999 118.4 13.6
2016 10 11 285 6129 723.48 -26.69 -27.65 99.5 .48 7.41 218.6 25.4 3.1 46.3 29.1 20.5 20.4 -999 188 204.2 .76 -28.07 2.372 -999 -999 -999 -999 -26.65 -26.36 -26.5 -25.95 -25.49 -25.18 -24.77 -24.74 2.74 -1.82 75.624695 35.974697 2660.4 .83 -999 113.5 13.27
2016 10 12 286 6130 721.44 -25.14 -26.12 99.9 .65 5.27 180 13.2 2.7 10.5 14.5 10.4 10.2 -999 202.5 212.2 .86 -25.97 2.371 -999 -999 -999 -999 -27.06 -26.74 -26.91 -26.31 -25.77 -25.34 -24.82 -24.78 2.75 -1.84 75.624695 35.974705 2662.1 .84 -999 106.7 12.68
2016 10 13 287 6131 718.83 -26.53 -27.49 100 .52 6.81 199.5 24.1 3.4 10.6 12.8 9.8 9 -999 196.4 206.8 .83 -27.43 2.371 -999 -999 -999 -999 -26.67 -26.56 -26.57 -26.35 -25.96 -25.5 -24.92 -24.82 2.91 -1.85 75.6247 35.97469 2661.3 .83 -999 106.7 12.66
2016 10 14 288 6132 716.17 -29.2 -30.15 100 .38 8.34 221.9 17.4 1.9 29 16.9 20 11.8 -999 196.5 198.4 .95 -29.99 2.369 -999 -999 -999 -999 -26.7 -26.55 -26.58 -26.33 -25.99 -25.6 -25.02 -24.88 2.73 -1.87 75.6247 35.974697 2659.9 .84 -999 111.7 12.93
2016 10 15 289 6133 719.1 -21.3 -22.3 100 .82 8.57 200.5 27.9 6.3 24.4 20.7 15.4 14.5 -999 224.2 223.8 .96 -22.56 2.373 -999 -999 -999 -999 -27.14 -26.93 -27.02 -26.59 -26.12 -25.69 -25.11 -24.96 2.74 -1.83 75.6247 35.97469 2660.2 .85 -999 109.3 12.77
2016 10 16 290 6134 720.85 -25.06 -26.01 100 .55 7.62 201 24.2 3.5 22.8 14.8 13.9 10.4 -999 210.9 210.4 .96 -26.37 2.372 -999 -999 -999 -999 -26.28 -26.33 -26.22 -26.32 -26.14 -25.8 -25.19 -25.03 2.75 -1.82 75.6247 35.974674 2659.5 .83 -999 110.5 12.96
2016 10 17 291 6135 718 -26.85 -27.8 100 .47 6.88 204.8 27.3 3.2 21.8 11.8 10.6 8.3 -999 201.2 203.5 .92 -28.41 2.373 -999 -999 -999 -999 -26.53 -26.39 -26.42 -26.24 -26.04 -25.79 -25.26 -25.11 2.76 -1.85 75.6247 35.974686 2661.4 .84 -999 108.8 12.89
2016 10 18 292 6136 714.81 -28.58 -29.57 100 .39 6.02 194.9 24.7 2.5 10 10.3 7.7 7.2 -999 186.3 196.4 .81 -30.5 2.373 -999 -999 -999 -999 -26.94 -26.71 -26.8 -26.44 -26.11 -25.81 -25.3 -25.17 2.69 -1.86 75.6247 35.974674 2659.5 .78 -999 106.1 12.68
2016 10 19 293 6137 710.64 -25.64 -26.62 100 .6 7.04 182.8 22.2 3.2 4.3 7.1 5 4.9 -999 199.6 208.8 .84 -26.92 2.37 -999 -999 -999 -999 -27.59 -27.27 -27.43 -26.84 -26.33 -25.9 -25.35 -25.23 3.15 -1.86 75.6247 35.974674 2660.2 .78 -999 106.3 12.61
2016 10 20 294 6138 702.88 -18.29 -19.24 99.9 1.12 11.15 173.7 24.5 5.9 5.3 7.4 5.3 5.2 -999 209.8 235.3 .68 -19.22 2.366 -999 -999 -999 -999 -26.35 -26.61 -26.34 -26.7 -26.48 -26.06 -25.45 -25.3 8.42 -2.36 75.62471 35.974663 2661.4 .79 -999 109.1 12.6
2016 10 21 295 6139 711.69 -30.79 -31.77 100 .33 7.17 202.6 27.3 2.7 15.3 12 9.5 8.4 -999 167.7 190.2 .68 -32.35 2.362 -999 -999 -999 -999 -25.95 -25.9 -25.83 -25.97 -26.08 -26.02 -25.52 -25.36 8.55 -2.33 75.62471 35.97467 2660.3 .75 -999 107.8 12.76
2016 10 22 296 6140 721.69 -22.59 -23.59 99.9 .74 8.22 179.8 16.9 3.1 3.1 4.7 3.5 3.3 -999 218 220.8 .93 -23.42 2.361 -999 -999 -999 -999 -27.24 -26.94 -27.1 -26.56 -26.18 -25.94 -25.51 -25.42 8.83 -2.36 75.62472 35.974663 2662.2 .77 -999 106.6 12.59
2016 10 23 297 6141 723.81 -18.91 -19.84 99.6 1.03 4.84 175.5 12.8 3.5 3.1 4.8 3.5 3.3 -999 218.2 231.2 .79 -20.45 2.361 -999 -999 -999 -999 -25.92 -26.2 -25.92 -26.37 -26.3 -26.04 -25.55 -25.47 8.81 -2.35 75.62471 35.97466 2661.2 .78 -999 105.2 12.58
2016 10 24 298 6142 723.1 -27.22 -28.2 100 .51 2.5 198.3 3 .5 2.4 3.1 2.4 2.2 -999 204.1 206.9 .95 -27.55 2.352 -999 -999 -999 -999 -25.89 -25.82 -25.78 -25.85 -25.95 -25.97 -25.58 -25.52 8.65 -2.34 75.62471 35.97464 2660.4 .78 -999 104.4 12.58
2016 10 25 299 6143 712.71 -22.43 -23.35 99.9 .82 6.56 178.2 13 2.7 3.3 4.5 3.2 3.1 -999 204.8 221.5 .78 -23.22 2.353 -999 -999 -999 -999 -25.7 -25.85 -25.66 -25.95 -25.95 -25.89 -25.57 -25.57 8.75 -2.31 75.62471 35.974655 2659.9 .81 -999 105.7 12.57
2016 10 26 300 6144 710.29 -29.8 -30.78 100 .35 2.03 202.7 .9 .1 2.3 3 2.3 2.1 -999 195 196.2 .95 -30.62 2.35 -999 -999 -999 -999 -26.01 -25.85 -25.87 -25.77 -25.79 -25.83 -25.54 -25.59 8.56 -2.33 75.624695 35.974594 2657.9 .7 -999 103.8 12.62
2016 10 27 301 6145 712.23 -30.77 -31.74 100 .31 3.2 286.1 3.5 .3 1.3 2.3 1.7 1.6 -999 192.1 192.6 .95 -31.77 2.335 -999 -999 -999 -999 -26.95 -26.63 -26.79 -26.29 -25.97 -25.82 -25.52 -25.6 8.53 -2.34 75.6247 35.974644 2664 .74 -999 104.7 12.61
2016 10 28 302 6146 721.81 -23.68 -24.67 100 .64 3.27 23.1 3.7 .6 1.3 1.6 1.2 1.1 -999 216.3 218.2 .95 -24.09 2.285 -999 -999 -999 -999 -27.36 -27.13 -27.23 -26.79 -26.33 -25.97 -25.55 -25.62 8.72 -2.32 75.6247 35.974567 2658.9 .75 -999 104 12.61
2016 10 29 303 6147 730.5 -24.75 -25.68 100 .59 3.67 163 6.4 .8 .3 1.6 1.2 1.1 -999 205.7 213.7 .88 -25.4 2.28 -999 -999 -999 -999 -26.83 -26.82 -26.75 -26.73 -26.46 -26.14 -25.64 -25.65 8.7 -2.32 75.624725 35.974678 2668.2 .9 -999 105.1 12.6
2016 10 30 304 6148 729.65 -28.95 -29.96 100 .37 4.55 184.8 6 .6 0 1.4 1.2 1 -999 192.9 200 .9 -29.4 2.264 -999 -999 -999 -999 -26.85 -26.72 -26.73 -26.57 -26.4 -26.18 -25.71 -25.7 8.57 -2.33 75.62469 35.97464 2660.1 .77 -999 106 12.6
2016 10 31 305 6149 730.2 -35.94 -36.91 100 .19 6.6 213.8 3.2 .2 .1 1.3 1.2 .9 -999 173.2 179 .92 -36.15 2.269 -999 -999 -999 -999 -27.48 -27.19 -27.31 -26.86 -26.5 -26.21 -25.76 -25.74 8.42 -2.34 75.624695 35.974625 2662.7 .78 -999 108.2 12.6
2016 11 1 306 6150 725.12 -24.16 -25.18 100 .65 9.04 203.9 18.4 3.3 0 .8 .8 .6 -999 190 214.9 .69 -24.94 2.273 -999 -999 -999 -999 -28.26 -27.94 -28.08 -27.46 -26.83 -26.36 -25.83 -25.78 8.76 -2.32 75.62472 35.974632 2659.7 .78 -999 108 12.59
2016 11 2 307 6151 726.42 -27.76 -28.7 100 .42 6.08 286 17.5 2 -.3 .7 .7 .5 -999 191.6 201.7 .84 -28.87 2.256 -999 -999 -999 -999 -27.37 -27.39 -27.27 -27.31 -26.99 -26.56 -25.94 -25.84 8.63 -2.33 75.62473 35.974663 2666.1 .75 -999 106.7 12.59
2016 11 3 308 6152 732.94 -42.71 -39.84 100 .09 4.64 238.4 12.7 .3 -.3 .9 .9 .6 -999 150.2 157.1 .87 -43.77 2.252 -999 -999 -999 -999 -27.4 -27.27 -27.26 -27.1 -26.88 -26.59 -26.02 -25.9 8.1 -2.3 75.624725 35.974636 2668.9 .8 -999 107.8 12.59
2016 11 4 309 6153 729.82 -37.94 -37.29 100 .17 9.42 220.1 17.3 .8 .1 .8 .8 .5 -999 168.5 172.1 .93 -38.61 2.244 -999 -999 -999 -999 -28.82 -28.27 -28.57 -27.68 -27.06 -26.64 -26.08 -25.95 8.3 -2.32 75.62472 35.974625 2659.4 .81 -999 111.9 12.58
2016 11 5 310 6154 721.49 -22.25 -23.25 100 .76 9.14 214.2 32.3 6.3 -.1 .5 .5 .3 -999 219.8 219.8 .94 -23.7 2.276 -999 -999 -999 -999 -29.5 -29.13 -29.33 -28.54 -27.65 -26.91 -26.2 -26.02 8.73 -2.26 75.62473 35.974617 2661.5 .77 -999 110.1 12.56
2016 11 6 311 6155 709.26 -19.56 -20.5 100 .99 7.59 216.8 29.7 7.4 -.7 .3 .5 .2 -999 202.7 228.2 .65 -21.14 2.28 -999 -999 -999 -999 -28.17 -28.3 -28.14 -28.26 -27.84 -27.21 -26.39 -26.1 8.84 -2.3 75.62474 35.974663 2659.4 .83 -999 110.5 12.55
2016 11 7 312 6156 700.69 -28.22 -29.18 100 .43 3.2 300 3.6 .4 -.4 .2 .3 .1 -999 200.8 203 .96 -28.6 2.282 -999 -999 -999 -999 -27.3 -27.41 -27.24 -27.52 -27.51 -27.24 -26.53 -26.2 8.61 -2.32 75.624725 35.974667 2662.4 .77 -999 105.3 12.55
2016 11 8 313 6157 704.06 -40.82 -39.93 100 .11 1.79 257.7 2.5 .1 -.5 .1 .5 .1 -999 161.6 164.1 .95 -41.23 2.289 -999 -999 -999 -999 -28.04 -27.74 -27.84 -27.5 -27.31 -27.12 -26.56 -26.28 8.17 -2.31 75.62473 35.97463 2661 .74 -999 105.4 12.55
2016 11 9 314 6158 709.2 -32.53 -33.53 100 .26 3.63 197.3 4 .3 -.7 .2 .1 .1 -999 189.1 188.6 .99 -33.03 2.276 -999 -999 -999 -999 -29.63 -29.1 -29.39 -28.44 -27.69 -27.18 -26.58 -26.35 8.49 -2.31 75.62474 35.97462 2663.5 .73 -999 106.1 12.54
2016 11 10 315 6159 712.31 -32.22 -33.32 100 .28 2.88 181.5 3.3 .2 -.3 0 .4 0 -999 189 188.9 .97 -33.05 2.268 -999 -999 -999 -999 -30.03 -29.62 -29.83 -29.03 -28.19 -27.45 -26.68 -26.4 8.48 -2.32 75.62474 35.974693 2667.3 .73 -999 105.3 12.54
2016 11 11 316 6160 710.05 -23.92 -24.89 100 .63 6.51 147.5 4.3 .6 -.2 .1 .2 .1 -999 217.7 217.8 .99 -24.34 2.273 -999 -999 -999 -999 -30.14 -29.84 -29.98 -29.34 -28.54 -27.73 -26.85 -26.48 8.72 -2.3 75.624725 35.974575 2658.5 .66 -999 109.2 12.52
2016 11 12 317 6161 706 -20.54 -21.51 100 .87 8.1 127.7 6.2 1.4 0 0 0 0 -999 227.2 229.8 .96 -20.83 2.265 -999 -999 -999 -999 -28.92 -29.04 -28.87 -28.99 -28.59 -27.94 -27.03 -26.57 8.79 -2.28 75.62471 35.974564 2657 .78 -999 110.2 12.51
2016 11 13 318 6162 696.52 -25.54 -26.44 100 .6 4.75 156.4 6.4 1.3 -.6 0 .1 0 -999 199 210.4 .84 -26.4 2.251 -999 -999 -999 -999 -27.67 -27.92 -27.65 -28.14 -28.21 -27.92 -27.15 -26.68 8.67 -2.26 75.6247 35.97458 2653 .76 -999 103.5 12.51
2016 11 14 319 6163 693.98 -33.08 -34.07 100 .25 5.43 266 7.4 .4 -.4 0 .2 0 -999 179 186.6 .89 -33.61 2.241 -999 -999 -999 -999 -27.53 -27.57 -27.44 -27.65 -27.79 -27.72 -27.16 -26.77 8.46 -2.3 75.6247 35.9745 2657.1 .77 -999 103.1 12.51
2016 11 15 320 6164 696.37 -36.07 -37.06 100 .18 6.8 294.1 8.5 .4 -.4 0 .3 0 -999 169.1 177.5 .88 -36.54 2.238 -999 -999 -999 -999 -28.21 -28.01 -28.06 -27.83 -27.7 -27.57 -27.11 -26.83 8.37 -2.3 75.62472 35.97458 2656.3 .78 -999 104.9 12.51
2016 11 16 321 6165 706.62 -35.74 -36.71 100 .18 7.34 309 6.4 .3 -.3 0 .2 0 -999 173.5 179 .92 -36.05 2.243 -999 -999 -999 -999 -29.04 -28.71 -28.86 -28.33 -27.91 -27.59 -27.08 -26.86 8.34 -2.32 75.62471 35.97455 2649.9 .8 -999 105.8 12.49
2016 11 17 322 6166 720.35 -35.91 -36.74 100 .18 6.38 306.7 6.6 .3 -.4 0 .2 0 -999 174.4 178.4 .94 -36.32 2.174 -999 -999 -999 -999 -29.66 -29.3 -29.48 -28.83 -28.25 -27.73 -27.12 -26.89 8.37 -2.29 75.6247 35.97451 2650.2 .93 -999 105.5 12.49
2016 11 18 323 6167 724.29 -36.78 -37.46 100 .17 3.62 229.6 2.5 .1 -.5 0 .1 0 -999 174.9 176.5 .97 -36.99 2.154 -999 -999 -999 -999 -30.12 -29.75 -29.94 -29.25 -28.58 -27.94 -27.22 -26.92 8.26 -2.32 75.62471 35.974495 2652.8 .79 -999 104.3 12.48
2016 11 19 324 6168 716.85 -37.04 -37.91 100 .16 6.67 228.1 6.4 .3 -.5 0 .4 0 -999 172.3 175.3 .95 -37.37 2.145 -999 -999 -999 -999 -30.69 -30.25 -30.49 -29.66 -28.91 -28.16 -27.34 -26.98 8.36 -2.35 75.62472 35.974518 2650.7 .84 -999 106.1 12.47
2016 11 20 325 6169 721.16 -38.28 -38.85 100 .14 4.43 264 4 .2 -.8 0 .4 0 -999 168.1 171.7 .95 -38.58 2.115 -999 -999 -999 -999 -31.23 -30.8 -31.04 -30.17 -29.3 -28.41 -27.51 -27.05 8.27 -2.3 75.624725 35.974537 2657.4 .99 -999 104 12.47
2016 11 21 326 6170 720.96 -42.34 -40.75 100 .09 4.81 229.3 3.9 .1 -.4 0 .5 0 -999 157.2 160.1 .95 -42.61 2.128 -999 -999 -999 -999 -31.79 -31.28 -31.57 -30.58 -29.66 -28.69 -27.68 -27.14 8.11 -2.3 75.62472 35.974495 2652.3 .79 -999 105.7 12.46
2016 11 22 327 6171 713.08 -43.35 -40.74 100 .08 5.59 228.7 4.1 .1 -.6 0 .4 0 -999 154.4 157.4 .95 -43.6 2.128 -999 -999 -999 -999 -32.6 -32.01 -32.36 -31.19 -30.11 -28.99 -27.88 -27.24 8.05 -2.28 75.62473 35.97467 2648.1 .86 -999 106.1 12.45
2016 11 23 328 6172 711.01 -48.67 -40.75 100 .04 2.8 238.8 1.5 0 0 0 .3 0 -999 142.7 143.9 .98 -48.78 2.011 -999 -999 -999 -999 -33.43 -32.75 -33.15 -31.83 -30.61 -29.34 -28.11 -27.35 7.81 -2.27 75.624725 35.97455 2656.9 .92 -999 104 12.44
2016 11 24 329 6173 710.26 -46 -40.73 100 .06 1.9 273.5 1.3 0 -.5 0 .1 0 -999 150.4 150.8 .99 -46.16 2.094 -999 -999 -999 -999 -34.37 -33.66 -34.08 -32.63 -31.22 -29.74 -28.37 -27.51 7.95 -2.28 75.62473 35.974514 2661.1 .86 -999 103.2 12.43
2016 11 25 330 6174 716.72 -41.94 -40.51 100 .09 2.05 280.1 1.5 0 -.4 0 .1 0 -999 161 161.4 .99 -42.18 2.022 -999 -999 -999 -999 -34.9 -34.24 -34.62 -33.24 -31.8 -30.19 -28.68 -27.64 8.11 -2.27 75.62475 35.97459 2655.5 .97 -999 102.6 12.41
2016 11 26 331 6175 718.03 -43.21 -40.49 100 .08 6.89 218 3.9 .1 -.4 0 .4 0 -999 156.7 157.4 .98 -43.63 2.117 -999 -999 -999 -999 -35.09 -34.52 -34.84 -33.61 -32.25 -30.61 -29.01 -27.82 8.15 -2.27 75.62473 35.974583 2651.1 .97 -999 106.9 12.4
2016 11 27 332 6176 710.33 -31.19 -32.18 100 .33 6.59 216.5 4.9 .4 -.3 0 .4 0 -999 192.9 193.3 .98 -31.63 2.158 -999 -999 -999 -999 -35.25 -34.74 -35.01 -33.89 -32.59 -30.98 -29.33 -28.02 8.45 -2.25 75.62475 35.974564 2662.6 .96 -999 105.9 12.38
2016 11 28 333 6177 711.6 -40.57 -38.56 100 .13 4.42 254.3 3.1 .1 -1 0 .4 0 -999 164.2 165.8 .97 -40.8 2.166 -999 -999 -999 -999 -34.56 -34.31 -34.39 -33.76 -32.76 -31.27 -29.63 -28.22 8.16 -2.25 75.624756 35.974503 2660.6 .94 -999 103.5 12.38
2016 11 29 334 6178 717.13 -42.42 -40.75 100 .09 5.51 298.1 2.3 .1 -.9 0 .2 0 -999 159.2 160.2 .98 -42.6 2.149 -999 -999 -999 -999 -34.77 -34.31 -34.53 -33.65 -32.73 -31.42 -29.86 -28.43 8.11 -2.25 75.624756 35.97447 2660.4 .78 -999 104.7 12.37
2016 11 30 335 6179 723.07 -44.76 -40.75 100 .06 4.4 249 2.2 0 -.4 0 .4 0 -999 152.9 154 .98 -44.88 2.119 -999 -999 -999 -999 -35.39 -34.85 -35.14 -34.06 -32.96 -31.57 -30.04 -28.61 8 -2.27 75.62477 35.974445 2663.9 .72 -999 104.1 12.36
2016 12 1 336 6180 723.46 -45.39 -40.75 100 .06 4.38 248.3 2.2 0 -.4 0 .4 0 -999 151 152.4 .98 -45.47 2.108 -999 -999 -999 -999 -35.99 -35.4 -35.72 -34.53 -33.31 -31.81 -30.23 -28.78 7.97 -2.28 75.62476 35.974525 2668.2 .73 -999 104.2 12.36
2016 12 2 337 6181 719.34 -48.33 -40.74 100 .04 5.54 234.5 2 0 -.4 0 .4 0 -999 143.5 144.6 .98 -48.44 2.125 -999 -999 -999 -999 -36.59 -35.95 -36.31 -35.01 -33.7 -32.1 -30.44 -28.94 7.82 -2.25 75.62475 35.9745 2662.2 .85 -999 105.8 12.34
2016 12 3 338 6182 714.28 -45.12 -40.74 100 .06 4.59 243.8 2.5 0 -.3 0 .5 0 -999 152 152.7 .98 -45.35 2.082 -999 -999 -999 -999 -37.3 -36.6 -37 -35.58 -34.15 -32.42 -30.68 -29.11 7.98 -2.24 75.62476 35.97453 2659.3 .72 -999 104 12.34
2016 12 4 339 6183 718.03 -46.17 -40.73 100 .05 5.31 239.7 2.4 0 -.3 0 .4 0 -999 149.3 150 .98 -46.33 2.069 -999 -999 -999 -999 -37.69 -37.05 -37.42 -36.06 -34.62 -32.78 -30.95 -29.29 7.9 -2.25 75.624756 35.97453 2655.2 .71 -999 104.8 12.33
2016 12 5 340 6184 713.89 -30.72 -30.3 100 .44 7.94 233.5 4.4 .5 .2 0 .5 0 -999 196.7 197 .99 -30.92 2.144 -999 -999 -999 -999 -37.91 -37.34 -37.64 -36.39 -34.99 -33.13 -31.25 -29.49 8.37 -2.26 75.62477 35.97449 2663.8 .66 -999 105.5 12.31
2016 12 6 341 6185 710.68 -30.78 -31.73 100 .32 7.27 234.5 4.3 .4 -.7 0 .2 0 -999 193.7 194.5 .98 -31.18 2.035 -999 -999 -999 -999 -36.67 -36.57 -36.52 -36.1 -35.13 -33.44 -31.55 -29.7 8.51 -2.27 75.62476 35.974495 2668 .69 -999 104.3 12.3
2016 12 7 342 6186 704.01 -34.19 -35.19 100 .23 6.19 225.7 3.8 .2 -.4 0 .4 0 -999 183.5 184.9 .98 -34.24 2.03 -999 -999 -999 -999 -35.64 -35.55 -35.47 -35.26 -34.74 -33.48 -31.77 -29.92 8.36 -2.27 75.62479 35.974525 2657.1 .69 -999 104 12.3
2016 12 8 343 6187 706.86 -27.55 -28.55 100 .45 6.24 227 3.8 .4 -.1 0 .4 0 -999 205.3 205 .99 -27.96 2.032 -999 -999 -999 -999 -35.27 -35.16 -35.1 -34.87 -34.41 -33.36 -31.86 -30.12 8.58 -2.29 75.624756 35.97452 2659 .69 -999 103.5 12.29
2016 12 9 344 6188 713.68 -30.95 -31.9 100 .32 6.97 212.7 3.8 .3 -.7 0 .2 0 -999 193.7 195.6 .98 -30.86 2.035 -999 -999 -999 -999 -34.44 -34.48 -34.31 -34.37 -34.1 -33.24 -31.88 -30.27 8.46 -2.24 75.62478 35.9745 2658.1 .7 -999 104.9 12.28
2016 12 10 345 6189 715.94 -34.02 -35.01 100 .24 5 219 3 .2 -.1 0 .4 0 -999 184.7 185.8 .99 -33.99 2.033 -999 -999 -999 -999 -34.1 -34.03 -33.93 -33.88 -33.71 -33.04 -31.85 -30.38 8.37 -2.28 75.624794 35.974525 2663 .95 -999 103.5 12.29
2016 12 11 346 6190 713.72 -29.33 -30.3 100 .36 6.94 219.9 3.8 .4 -.5 0 .2 0 -999 199.2 199.8 .99 -29.51 2.037 -999 -999 -999 -999 -34.08 -33.99 -33.91 -33.78 -33.52 -32.86 -31.78 -30.46 8.53 -2.3 75.62476 35.974483 2662.8 .72 -999 104.9 12.28
2016 12 12 347 6191 708.46 -34.15 -35.12 100 .23 5.07 221.3 2.4 .2 -.6 0 .2 0 -999 184.1 184.6 .99 -34.35 2.039 -999 -999 -999 -999 -33.71 -33.66 -33.56 -33.52 -33.34 -32.74 -31.72 -30.51 8.44 -2.28 75.62477 35.97449 2654.5 .83 -999 103.3 12.28
2016 12 13 348 6192 708.11 -38.42 -39.32 100 .14 4.41 240 2.2 .1 -.4 0 .2 0 -999 171 171.7 .99 -38.71 2.038 -999 -999 -999 -999 -33.84 -33.66 -33.65 -33.41 -33.17 -32.6 -31.65 -30.54 8.26 -2.3 75.62477 35.97448 2662.2 .84 -999 102.9 12.28
2016 12 14 349 6193 705.69 -36.47 -37.43 100 .17 5.2 212.9 2.4 .1 -.4 0 .3 0 -999 177.2 177.6 .99 -36.6 2.041 -999 -999 -999 -999 -34.36 -34.07 -34.15 -33.66 -33.21 -32.55 -31.59 -30.56 8.35 -2.26 75.62476 35.974457 2654.4 .78 -999 103.5 12.28
2016 12 15 350 6194 705.53 -34.31 -35.28 100 .23 2.73 236 1.1 .1 -.2 0 0 0 -999 184.9 185.5 .99 -34.08 2.039 -999 -999 -999 -999 -34.58 -34.3 -34.37 -33.88 -33.36 -32.58 -31.58 -30.58 8.39 -2.27 75.62477 35.974483 2658.8 .78 -999 101.9 12.28
