Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2018 2 20 23 -999 -999 848 -28.53 11.34 -999 71.7 5.09 134 24.1 -999 21.4 -999 -999 -25.6 -2.3 -999 -999 2.187 0 2.174 -999 -17.52 -17.59 -17.15 -16.76 -10.74 -12.3 -10.56 -7.8 2.62 3 -999 -999 -999 -999 -999 -999 123 12.57
2018 2 21 23 -999 -999 844 -31.45 8.39 -999 70.7 3.46 327 25.2 -999 22.5 -999 -999 -19.9 -3 -999 -999 2.161 0 1.89 -999 -17.98 -17.98 -17.56 -16.72 -10.73 -12.35 -10.63 -7.82 2.68 3.07 -999 -999 -999 -999 -999 -999 123 12.57
2018 2 22 23 -999 -999 836 -32.87 6.98 -999 71.5 2.18 148.4 31.3 -999 26.9 -999 -999 -1.6 -3.8 -999 -999 2.17 0 1.998 -999 -18.26 -18.29 -17.86 -16.81 -10.75 -12.42 -10.67 -7.85 2.68 3.17 -999 -999 -999 -999 -999 -999 124 12.65
2018 2 23 23 -999 -999 841 -35.97 3.9 -999 65 5.34 99.1 48.3 -999 48.4 -999 -999 -25.3 -6.6 -999 -999 2.178 0 2.019 -999 -18.65 -18.71 -18.27 -16.95 -10.77 -12.46 -10.72 -7.86 2.73 3.18 -999 -999 -999 -999 -999 -999 128 12.91
2018 2 24 23 -999 -999 830 -34.6 5.2 -999 67.8 3.4 282.8 33.6 -999 29.1 -999 -999 -3.6 .1 -999 -999 2.17 0 1.91 -999 -19.07 -19.1 -18.68 -17.16 -10.81 -12.49 -10.77 -7.89 2.68 3.11 -999 -999 -999 -999 -999 -999 126 12.79
2018 2 25 23 -999 -999 852 -30.85 9.02 -999 67.6 6.24 106.2 50.4 -999 50.6 -999 -999 -47.5 -8 -999 -999 2.1 0 2.153 -999 -19.23 -19.29 -18.87 -17.35 -10.88 -12.54 -10.81 -7.91 2.86 3.14 -999 -999 -999 -999 -999 -999 130 12.94
2018 2 26 23 -999 -999 866 -31.1 8.79 -999 65.1 6.23 98.5 49.7 -999 53.3 -999 -999 -56.4 -8.9 -999 -999 2.083 0 2.186 -999 -19.44 -19.46 -19.06 -17.52 -10.97 -12.58 -10.85 -7.93 2.77 3.08 -999 -999 -999 -999 -999 -999 130 12.97
2018 2 27 23 -999 -999 872 -26.76 13.1 -999 67.9 7.54 101.2 51.3 -999 53.9 -999 -999 -56 -8.7 -999 -999 2.121 0 2.258 -999 -19.52 -19.56 -19.14 -17.68 -11.07 -12.62 -10.9 -7.96 2.52 3.03 -999 -999 -999 -999 -999 -999 132 12.99
2018 2 28 23 -999 -999 882 -16.75 23.15 -999 73.2 9.63 99.8 54.8 -999 55.6 -999 -999 -55.2 -8.9 -999 -999 2.051 0 2.21 -999 -19.19 -19.3 -18.91 -17.74 -11.17 -12.67 -10.95 -7.97 2.42 2.76 -999 -999 -999 -999 -999 -999 133 13.01
2018 3 1 23 -999 -999 891 -7.02 33.15 -999 83.4 6.03 117.1 40.6 -999 35.6 -999 -999 -14.7 -5.9 -999 -999 2.09 0 2.368 -999 -18.12 -18.35 -17.97 -17.65 -11.27 -12.73 -10.98 -8.01 2.49 3.02 -999 -999 -999 -999 -999 -999 124 12.95
2018 3 2 23 -999 -999 891 -15.66 24.31 -999 74.8 4.72 106.7 48.9 -999 41.5 -999 -999 -10 -2.9 -999 -999 2.079 0 2.34 -999 -17.43 -17.58 -17.22 -17.29 -11.36 -12.78 -11.03 -8.02 2.56 2.93 -999 -999 -999 -999 -999 -999 123 12.95
2018 3 3 23 -999 -999 884 -19.45 20.58 -999 70.8 4.79 102.5 61.1 -999 62 -999 -999 -42.3 -7.3 -999 -999 2.124 0 2.318 -999 -17.16 -17.26 -16.9 -16.95 -11.39 -12.83 -11.08 -8.05 2.56 3.07 -999 -999 -999 -999 -999 -999 132 13.05
2018 3 4 23 -999 -999 875 -19.32 20.64 -999 79.1 3.63 125.7 40.9 -999 36.8 -999 -999 -12 -3.7 -999 -999 2.045 0 2.208 -999 -17.26 -17.35 -16.99 -16.76 -11.38 -12.89 -11.12 -8.06 2.54 3 -999 -999 -999 -999 -999 -999 127 12.96
2018 3 5 23 -999 -999 874 -23.91 16.1 -999 78.1 2.89 124 52.2 -999 53.1 -999 -999 -.9 -5.7 -999 -999 2.11 0 2.375 -999 -17.12 -17.22 -16.86 -16.66 -11.36 -12.93 -11.16 -8.09 2.75 3.01 -999 -999 -999 -999 -999 -999 125 13.05
2018 3 6 23 -999 -999 869 -29.74 10.3 -999 71.8 4.68 120.1 66.9 -999 66 -999 -999 -1.9 -5.8 -999 -999 2.147 0 2.349 -999 -17.16 -17.34 -16.99 -16.58 -11.32 -12.97 -11.22 -8.11 2.67 3.06 -999 -999 -999 -999 -999 -999 127 13.08
2018 3 7 23 -999 -999 866 -29.21 10.71 -999 68.6 4.78 116.8 44.1 -999 58.3 -999 -999 -10.8 -8.1 -999 -999 2.15 0 2.322 -999 -17.47 -17.81 -17.46 -16.6 -11.3 -12.99 -11.25 -8.15 2.71 3.13 -999 -999 -999 -999 -999 -999 129 13.07
2018 3 8 23 -999 -999 865 -33.65 6.27 -999 69.6 3.62 121.2 71.7 -999 65.1 -999 -999 -26.7 -5.1 -999 -999 2.145 0 2.234 -999 -17.78 -18.19 -17.85 -16.73 -11.3 -13.01 -11.29 -8.17 2.69 3.09 -999 -999 -999 -999 -999 -999 130 13.11
2018 3 9 23 -999 -999 866 -34.84 5.11 -999 69.5 3.63 112.6 82.1 -999 77.7 -999 -999 -36 -6.4 -999 -999 2.175 0 2.453 -999 -18.06 -18.5 -18.17 -16.9 -11.31 -13.02 -11.32 -8.19 2.77 3.06 -999 -999 -999 -999 -999 -999 131 13.23
2018 3 10 23 -999 -999 866 -32.43 7.44 -999 65.1 7.35 100.2 89.3 -999 76.6 -999 -999 -50.4 -6.9 -999 -999 2.125 0 2.096 -999 -18.45 -18.99 -18.66 -17.09 -11.33 -13.02 -11.36 -8.21 2.06 3.14 -999 -999 -999 -999 -999 -999 141 13.27
2018 3 11 23 -999 -999 866 -18.27 21.68 -999 69.5 9.29 126.4 76.1 -999 67.7 -999 -999 -51.5 -8.5 -999 -999 2.095 0 2.1 -999 -18.41 -18.84 -18.51 -17.28 -11.39 -13.04 -11.38 -8.22 2.78 3.37 -999 -999 -999 -999 -999 -999 135 13.35
2018 3 12 23 -999 -999 865 -16.86 23.21 -999 74.6 6.98 145.3 68.1 -999 60.4 -999 -999 -30.9 -6 -999 -999 2.102 0 2.087 -999 -17.92 -18.26 -17.93 -17.28 -11.46 -13.08 -11.43 -8.26 2.58 3.06 -999 -999 -999 -999 -999 -999 128 13.33
2018 3 13 23 -999 -999 861 -17.13 22.93 -999 80.2 6.1 143.2 68.8 -999 58.9 -999 -999 -16.2 -3.6 -999 -999 2.095 0 2.046 -999 -17.53 -17.77 -17.46 -17.11 -11.54 -13.11 -11.46 -8.27 2.47 2.85 -999 -999 -999 -999 -999 -999 127 13.26
2018 3 14 23 -999 -999 860 -18.53 21.54 -999 78.9 6.74 144.4 82.6 -999 76.6 -999 -999 -31.9 -5 -999 -999 2.07 0 2.075 -999 -17.19 -17.37 -17.05 -16.92 -11.57 -13.12 -11.47 -8.3 2.57 2.98 -999 -999 -999 -999 -999 -999 131 13.39
2018 3 15 23 -999 -999 860 -18.79 21.25 -999 77.6 6.75 136.8 66.2 -999 57.2 -999 -999 -17.3 -3.1 -999 -999 2.131 0 2.095 -999 -17.09 -17.26 -16.9 -16.74 -11.6 -13.17 -11.52 -8.33 2.7 2.97 -999 -999 -999 -999 -999 -999 130 13.46
2018 3 16 23 -999 -999 860 -20.49 19.57 -999 69.3 5.64 113 95.7 -999 87.9 -999 -999 -54.5 -10.2 -999 -999 2.098 0 2.06 -999 -17.21 -17.33 -16.94 -16.62 -11.59 -13.19 -11.55 -8.35 2.69 3.17 -999 -999 -999 -999 -999 -999 134 13.53
2018 3 17 23 -999 -999 862 -12.76 27.27 -999 72.7 9.03 107.6 100.7 -999 90.8 -999 -999 -57.2 -9.4 -999 -999 2.054 0 2.043 -999 -17.06 -17.19 -16.82 -16.57 -11.59 -13.21 -11.57 -8.37 2.18 3.91 -999 -999 -999 -999 -999 -999 144 13.59
2018 3 18 23 -999 -999 861 -7.65 32.49 -999 79.2 12.79 99.6 96.2 -999 84.2 -999 -999 -52.3 -6.9 -999 -999 2.055 0 2.016 -999 -16.4 -16.59 -16.25 -16.43 -11.57 -13.23 -11.61 -8.4 2.04 2.23 -999 -999 -999 -999 -999 -999 152 13.68
2018 3 19 23 -999 -999 858 -6.65 33.55 -999 74.6 12.28 115.9 96.4 -999 86.5 -999 -999 -68.1 -9.3 -999 -999 2.052 0 1.996 -999 -15.71 -15.91 -15.58 -16.16 -11.55 -13.24 -11.64 -8.42 2.27 3.34 -999 -999 -999 -999 -999 -999 143 13.63
2018 3 20 23 -999 -999 857 -7.66 32.61 -999 70.9 9.11 120.5 108.4 -999 97.4 -999 -999 -60.9 -10.7 -999 -999 2.074 0 2.01 -999 -15.25 -15.39 -15.09 -15.82 -11.51 -13.25 -11.66 -8.45 2.48 2.88 -999 -999 -999 -999 -999 -999 134 13.68
2018 3 21 23 -999 -999 856 -13.89 26.2 -999 75.7 4.78 110.4 88.1 -999 75.6 -999 -999 -23.1 -4.9 -999 -999 2.051 0 1.99 -999 -15.15 -15.25 -14.93 -15.52 -11.45 -13.25 -11.69 -8.47 2.51 3.02 -999 -999 -999 -999 -999 -999 135 13.59
2018 3 22 23 -999 -999 854 -17.8 22.41 -999 81.1 2.52 180.1 94.8 -999 84 -999 -999 -15.2 -7.1 -999 -999 2.098 0 2.131 -999 -15 -15.11 -14.78 -15.34 -11.36 -13.27 -11.72 -8.49 2.66 3.12 -999 -999 -999 -999 -999 -999 137 13.69
2018 3 23 23 -999 -999 858 -29.59 10.45 -999 71.3 4.78 119.5 132.1 -999 108.9 -999 -999 -37.3 -6.9 -999 -999 2.12 0 2.207 -999 -15.25 -15.38 -14.98 -15.21 -11.27 -13.24 -11.75 -8.53 2.73 3.07 -999 -999 -999 -999 -999 -999 140 13.81
2018 3 24 23 -999 -999 856 -33.37 6.66 -999 67.3 4.34 107.7 137.8 -999 114.3 -999 -999 -44.5 -7 -999 -999 2.115 0 2.194 -999 -16.26 -16.38 -15.76 -15.25 -11.18 -13.24 -11.76 -8.54 2.75 3.05 -999 -999 -999 -999 -999 -999 139 13.85
2018 3 25 23 -999 -999 857 -34.78 5.22 -999 66.7 3.56 117.9 126 -999 115.8 -999 -999 -40.9 -8 -999 -999 2.135 0 2.289 -999 -17.23 -17.33 -16.6 -15.53 -11.14 -13.22 -11.78 -8.58 2.83 3.13 -999 -999 -999 -999 -999 -999 137 13.86
2018 3 26 23 -999 -999 858 -32.18 7.81 -999 64.6 3 111.6 131.4 -999 113.8 -999 -999 -38.8 -10.7 -999 -999 2.081 0 2.023 -999 -17.93 -18.04 -17.28 -15.9 -11.13 -13.19 -11.78 -8.59 2.63 3.08 -999 -999 -999 -999 -999 -999 139 13.94
2018 3 27 23 -999 -999 856 -19.88 20.24 -999 68.6 4.72 111 133.7 -999 118.5 -999 -999 -55.3 -12.3 -999 -999 2.091 0 2.076 -999 -17.82 -17.92 -17.32 -16.22 -11.2 -13.18 -11.8 -8.62 2.66 3.08 -999 -999 -999 -999 -999 -999 138 13.91
